propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,district,neighborhood,parkingSpace,labels
98576278,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/8f/99/1017879646.jpg,W-02Q0W8,35,,3000.0,chalet,rent,350.0,False,4,3,Calle 606,València,Paterna,es,39.53305,-0.4689135,False,https://www.idealista.com/inmueble/98576278/,"Minimalismo en La Cañada Moderna vivienda independiente y con piscina, rodeada de césped, se caracteriza principalmente por sus líneas rectas y limpias, siendo el cristal uno de los mayores protagonistas aportando mucha luz a toda la casa. El comedor, con acceso al jardín, y con una cocina integrada con vistas a la piscina y al jardín desde su magnífica isla, haciendo de ella un lugar más placentero. En esa misma planta hay un dormitorio doble con cuarto de baño que da servicio a toda la planta. Como parte de la modernidad de esta construcción tenemos una escalera montada al aire que nos lleva a la segunda planta. En ella encontramos un dormitorio doble, dos cuartos de baño y el dormitorio principal con una pared acristalada y vestidor. Cuenta además con un estupendo sótano diáfano perfecto como sala de ocio, gimnasio, área de juegos, etc. Contáctenos para verla con una atención exquisita. Ubicado en una de las mejores zonas de La Cañada, concretamente en Montecañada, completamente rodeado de naturaleza y tranquilidad. Se trata de una zona muy bien comunicada, fácil y rápido acceso, segura con vigilancia y con buena orientación. Además cuenta con transporte público, metro y autobús y a 15 minutos de Valencia. Todos los servicios disponibles como supermercados, tiendas y los colegios cerca.",False,good,False,,9.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'La Cañada, Paterna', 'title': 'Casa independiente en Calle 606'}",False,False,False,False,False,False,La Cañada,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]"
98570487,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/9c/0c/1016687587.jpg,W-02PZYO,1,bj,1300.0,duplex,rent,75.0,True,2,2,Calle San Cayetano,València,Alfafar,es,39.4206621,-0.392277,False,https://www.idealista.com/inmueble/98570487/,"Acogedora casa para corta estancia en Alfafar Desconecte de la rutina en este alojamiento único y relajante. Casa de dos pisos con dos habitaciones y dos baños. Con un fresco patio en el piso inferior y una soleada terraza en el superior. Situada en una calle peatonal. Totalmente reformada hace dos años. Llámenos para verla, estaremos encantados de atenderle. Casita situada en una calle céntrica peatonal del municipio de Alfafar, a 7 km de Valencia capital y a 9 km de la playa de Pinedo. Alfafar is una ciudad pequeña pero está llena de restaurantes. En la ciudad hay muchos, como Orba, Superdols, Tasca O tonel. En el cercano centro comercial (4 minutes en coche y 16 minutes a pie) hay muchos más, sobre todo de cadenas de restauración, como TGB, KFC, Taco Bell, Fosters Hollywood, Burger King, Viena, La Tagliatella, 100 montaditos, VIPS...",False,good,False,False,17.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alfafar', 'title': 'Dúplex en Calle San Cayetano'}",False,False,False,False,False,False,,,,
98564882,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/e9/0a/1018168368.jpg,W-02Q0LJ,24,2,1700.0,flat,rent,60.0,True,2,2,Calle d´Espartero,València,València,es,39.4684421,-0.3804481,False,https://www.idealista.com/inmueble/98564882/,"Nuevo piso en edificio con piscina en centro Estupendo y luminoso apartamento exterior situado en el corazón de la ciudad de Valencia, ideal para periodos de corta estancia minimo 6 meses. Indicado en estancias largas para una pareja, familia o un solo inquilino que quieran tener el privilegio de vivir con todas las comodidades de un edificio de alto Standing en uno de los mejores edificios de la ciudad.  Se trata de un edificio recientemente actualizado con zonas ajardinadas, piscina, gimnasio, sala de lectura y conserje en el edificio 24h, servicio de limpieza incluido en el precio. Todo esto en pleno centro de la ciudad, a un paso de la plaza del ayuntamiento y de la Ciutat Vella. El apartamento tiene dos habitacion y dos baños, cocina con salon y trastero. El dormitorio tiene un vestidor y un baño completo con ducha. Dispone de cocina equipada con electrodomésticos de primeras marcas, con espacio independiente para lavadero y salón comedor con balcón a la calle o a la zona ajardinada de la piscina, según su orientación.  La casa está decorada y amueblada de forma moderna y funcional. Además, hay plazas de garaje disonibles. Los suministros estan incluidos en el precio. Aire acondicionado por conductos frio / calor. Una vivienda excelente, confortable, con excelentes acabados y calidades en pleno centro de Valencia Edificio de obra nueva, con ubicación excelente y muy buenas calidades. Se trata de una construcción de lujo y buen gusto entre las calles Guillem de Castro y Gran Vía Fernando El Católico. Además, se encuentra muy próximo a parada de metro de Ángel Guimerá y a menos de cinco minutos andando de La Plaza del Ayuntamiento y del centro histórico de Valencia. El Mercado Municipal se encuentra a tan sólo a dos minutos andando.",False,good,False,True,28.0,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso en Calle d´Espartero'}",False,False,False,False,False,False,Extramurs,La Roqueta,,
98561752,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/a4/96/1018167893.jpg,W-02Q0IL,1,5,1300.0,flat,rent,75.0,True,3,1,Calle de Misser Mascó,València,València,es,39.4752448,-0.3641897,False,https://www.idealista.com/inmueble/98561752/,"Fantástica vivienda en Pla del Real En una de las mejores zonas de Valencia, dentro del barrio de la Calle Micer Mascó, con la tranquilidad que le caracteriza y a escasos minutos andando del centro de la ciudad, encontramos este espectacular piso con 2 habitaciones totalmente equipadas y una tercera, idónea para despacho, habitación de invitados y/o vestidor. Con baño y cocina reformados, situado en una quinta planta y amueblada. Amplio y luminoso salón/comedor. Llámenos para verla, estaremos encantados de atenderle. El barrio de Exposición está situado al este del centro de la ciudad. En pleno corazón de este barrio hay diversas muestras de patrimonio valenciano, como los jardines de Monforte, el edificio de Tabacalera o el palacio modernista de la Exposición de 1909.",False,good,False,True,17.0,{'typology': 'flat'},"{'subtitle': 'Exposició, València', 'title': 'Piso en Calle de Misser Mascó'}",False,False,False,False,False,False,El Pla del Real,Exposició,,
98558351,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/a6/64/1018166451.jpg,W-02Q02B,8,8,1700.0,flat,rent,160.0,True,4,2,Avenida de les Corts Valencianes,València,València,es,39.48784,-0.39696,False,https://www.idealista.com/inmueble/98558351/,"Amplio piso en Avenida de las Cortes Valencianas. Fantástica oportunidad de alquilar una gran vivienda en Cortes Valencianas en la ubicación de moda en la ciudad de Valencia. Amplio piso, se trata de una fantástica oportunidad de tener una gran vivienda en una de las mejores zonas de Valencia, que además no disponen de pisos de este tamaño. Vivienda con excelentes vistas despejadas. Dispone un amplio comedor-salón, de una luminosa cocina grande, que está totalmente equipada y desde la que accedemos a una terraza. La vivienda dispone de cuatro habitaciones y dos baños. La vivienda cuenta con calefacción de gas. Se incluye una plaza de garaje en el precio de alquiler. La vivienda se encuentra ubicada en un edificio, con portero, en la Avda. Cortes Valencianas. Encontrándose en una de las principales avenidas de la ciudad de Valencia, está dotada de todo tipo de infraestructuras y servicios, colegios, metro, hoteles, ocio, restauración, tiendas, etc. También se encuentran muy próximos otros equipamientos como son el futuro estadio del Valencia CF, el Palacio de Congresos y el Casino. Su privilegiado emplazamiento permite estar en el centro de la ciudad en 15 minutos, ya sea en coche o metro. A su vez, la Ronda Norte se encuentra a 5 minutos, proporcionando una rápida salida hacia cualquier dirección de la ciudad. Es un entorno ideal para disfrutar de la tranquilidad que proporciona el complejo combinada con la proximidad a multitud de servicios y equipamientos. Es un entorno ideal para disfrutar de la tranquilidad que proporciona el complejo, y a la vez la proximidad a todo tipo de servicios e infraestructuras.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'Benicalap, València', 'title': 'Piso en Avenida de les Corts Valencianes'}",False,False,False,False,False,False,Benicalap,Benicalap,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
98557552,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/a7/23/1017873616.jpg,W-02PVZT,31,2,1500.0,studio,rent,100.0,True,0,1,Calle de Rodríguez de Cepeda,València,València,es,39.4697453,-0.3539645,False,https://www.idealista.com/inmueble/98557552/,"Hermoso ático a estrenar cerca de Avenida del Puerto Les ofrecermos este hermoso ático con reforma de diseño a estrenar e impecables acabados. La propiedad cuenta con una diáfana área social que integra salón con dos balcones, comedor y cocina. Es amplia y luminosa. La cocina cuenta con electrodomésticos a estrenar, y en zona contigua tiene área de lavado independiente. En la primera planta tiene un impecable baño con ducha y una habitación doble. La planta alta es sumamente amplia y tipo loft con área de despacho y habitación. Los amplios techos de esta vivienda, ofrecen gran luminosidad y amplitud. La vivienda tiene en todas sus zonas amplias sistemas de aire acondicionado por splits, y también tiene calefacción por sistema infrarrojo. Disponible para alquilar por estancia de septiembre / octubre hasta junio. Para períodos más cortos, consultar disponibilidad y precio. Si desea concertar una vista, contáctenos. Estaremos encantados de atenderle. La Avenida del Puerto se sitúa en una óptima ubicación, a escasos minutos andando del Hospital Casa de Salud, y la parada de metro Amistad. También está provista de varias paradas de autobús. Respecto a tiendas; se encuentra el mercado de Algirós, Mercadona, numerosas tiendas en la zona y los lunes puede encontrar el mercado. Es una zona tranquila y muy próxima a la Ciudad de las Artes y Ciencias y la zona del Mestalla.",False,good,False,False,15.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Albors, València', 'title': 'Estudio en Calle de Rodríguez de Cepeda'}",False,False,False,False,False,False,Camins al Grau,Albors,,
98543609,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/bc/09/1017872459.jpg,W-02PZRI,20,,1950.0,chalet,rent,150.0,False,3,1,Plaza Num 3,València,Manises,es,39.51495,-0.51656,False,https://www.idealista.com/inmueble/98543609/,"Precioso chalet en la zona de La Presa, Manises Precioso chalet en la zona de La Presa (Manises). Más de 1500m2 de propiedad, con piscina, ducha exterior, zonas de descanso, paellero con brasas, área para niños, huerto ecológico, jardín, enorme patio y terraza, salón, cocina, despensa, comedor, chimenea, aire acondicionado, 3 habitaciones, 1.5 baños, estanque y zona para aparcar. Con muy buena localización: - 5 minutos andando a la estación de metro -15 minutos en tren hasta el centro de Valencia -20 minutos en coche hasta el centro de Valencia  - 5 minutos del aeropuerto de Manises - 5 minutos de Lidl, Mercadona, Consum, zona de restaurantes, etc. - 10 minutos de centros comerciales. Espacio exterior para 3-4 coches. No dispone de enchufe en el jardín para recargar un coche eléctrico, pero se puede conectar a la electricidad de la casa con un alargador. Esta estupenda propiedad se encuentra en ''Manises'' a tan sólo doce minutos de ''Valencia'', Manises es una de la ciudades mejor comunicadas del área metropolitana y es internacionalmente conocida por ubicarse en ella el aeropuerto. Por su gran núcleo de población, cuenta con servicios propios de una gran ciudad como son el Hospital de Manises, institutos, colegios, supermercados y una gran oferta hostelera y de ocio, entre ella cabe destacar un campo de golf y club de tenis El Collao. La llamada cuna de la cerámica debe su nombre a la gran tradición que posee en la artesanía del azulejo y especialmente el reflejo metálico. Un paseo por el centro histórico hace recrearse en este arte con sólo contemplar sus fachadas. La vivienda está ubicada en la zona urbanizada de La Cova, en un entorno natural a cuyas espaldas se encuentra el parque fluvial del Turia.",False,good,False,,13.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'La Presa - Collado - La Malla, Manises', 'title': 'Casa independiente en Plaza Num 3'}",False,False,False,False,False,False,La Presa - Collado - La Malla,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
98523293,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/85/26/1018163203.jpg,W-02PYV2,33,2,1800.0,flat,rent,103.0,True,2,1,Calle dels Sapadors,València,València,es,39.454699,-0.3681656,False,https://www.idealista.com/inmueble/98523293/,"Elegante piso con estilo para corta estancia Reformada y muy elegante vivienda, situado en Monteolivete, unos minutos a Ruzafa. Disponible para corta estancia. La propiedad está distribuida en dos dormitorios, un baño moderno y decorado con estilo, salón comedor muy luminoso y las balcones exteriores, aire acondicionado tipo split. También dispone de una cocina moderna y reformada equipada con todos los electrodomésticos. Vivienda totalmente amueblada y lista para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. Monteolivete es un barrio ubicado entre la Ciudad de las Artes y las Ciencias y el Eixample. La ubicación de la vivienda permite llegar en pocos minutos a los Jardines del río Turia. Barrio tranquilo dotado de todos los servicios necesarios para el día a día. no dude en ponerse en contacto con nosotros para visitarlo, estaremos encantados de atenderle.",False,good,False,True,17.0,{'typology': 'flat'},"{'subtitle': 'Mont-Olivet, València', 'title': 'Piso en Calle dels Sapadors'}",False,False,False,False,False,False,Quatre Carreres,Mont-Olivet,,
98519791,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/51/50/1018162628.jpg,W-02PXDZ,29,4,1500.0,penthouse,rent,61.0,True,1,1,Calle de la Sabateria dels Xiquets,València,València,es,39.4752734,-0.3760731,False,https://www.idealista.com/inmueble/98519791/,"Luminoso ático con terraza para corta estancia Luminoso ático con encanto para corta estancia en el barrio medieval de ""Ciutat Vella"". La vivienda está compuesta por un dormitorio, un baño completo, salón-comedor luminoso con acceso a terraza acogedora. Perfecto para las noches de verano y para tomar el sol. También dispone de una cocina equipada con todos los electrodomésticos. Vivienda totalmente amueblada, lista para entrar y vivir. Esta vivienda con encanto dispone de todas las características que hacen de ella una joya en el centro de la ciudad para disfrutar de la vida del Carmen. Llámenos para verla, estaremos encantados de atenderle. Este fantástico apartamento se encuentra al lado de la Plaza de la Reina, Plaza de la Virgen y del Mercado Central. Muy cercano al centro histórico de la ciudad y solo a unos minutos del barrio del Carmen, conocido por su vida bohemia. La zona posee todo tipo de servicios sociales y comerciales.",False,good,False,True,25.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'La Seu, València', 'title': 'Ático en Calle de la Sabateria dels Xiquets'}",False,False,False,False,False,False,Ciutat Vella,La Seu,,
98517543,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/ce/0b/1018162066.jpg,W-02PYZU,15,2,1600.0,flat,rent,110.0,True,2,2,Calle de Dénia,València,València,es,39.4612813,-0.3780297,False,https://www.idealista.com/inmueble/98517543/,"Fabuloso piso en Ruzafa Fabuloso piso de recién reformado con excelente diseño, la vivienda cuenta con todas comodidades y se distribuye en un amplio salón comedor con salida al balcón. Cocina completamente equipada, dispone de 2 dormitorios, 2 baños completos y un office. El dormitorio principal con cama doble, vestidor y baño completo. Un segundo dormitorio. Un office y otro baño completo, esta luminosa vivienda tiene techos altos, detalle de diseño típico de la zona. Se sitúa en uno de los barrios más demandados y de moda de Valencia. Se encuentra a poca distancia del Parque Central, Mercado de Ruzafa y de la Gran Via Marques del Turia. El barrio de Ruzafa cuenta con todo tipo de servicios, muchos restaurantes, tiendas de moda, colegios y facilidades de transporte público y se encuentra cercano al centro de la ciudad. para entrar a vivir, no dude en contactar con nosotros para verla. Estaremos encantados de atenderle.",False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Russafa, València', 'title': 'Piso en Calle de Dénia'}",False,False,False,False,False,False,L'Eixample,Russafa,,
98514431,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/55/32/1018158799.jpg,W-02PXY3,41,6,1600.0,flat,rent,116.0,True,3,2,Plaza dels Pinazos,València,València,es,39.471291,-0.3723148,False,https://www.idealista.com/inmueble/98514431/,"Vivienda reformada en San Francesc Presentamos está fantástica vivienda ubicada junto a la calle Colon en la sexta planta de un edificio con conserje. La vivienda se distribuye en un amplio salón comedor, tres dormitorios y dos cuartos de baño. La vivienda ha sido recientemente reformada y cuenta con suelo de parque y aire acondicionado por Split. La cocina está totalmente equipada. Se alquila sin amueblar. Si está interesado no dude en contactarnos, estaremos encantados de atenderle. La mejor forma de conocer una ciudad es vivir en ella, poder olvidarse del coche y disfrutar de uno de los barrios del Ensanche con mayor demanda, Pla del Remei. Es uno de los barrios más exclusivos de Valencia y destaca por la gran cantidad de edificios nobles residenciales de principios de Siglo, así como por sus fachadas clásicas elaboradas con gran detalle, escaparate vivo de los diferentes estilos arquitectónicos de la ciudad, muchas de ellas mezclan elementos de diferentes estilos, lo que dota al barrio de una imagen ecléctica, señorial y modernista. Ubicado en el centro de la ciudad, contiene lujosas zonas comerciales y espectaculares lugares de ocio como el Mercado de Colón.",False,good,False,True,14.0,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso en Plaza dels Pinazos'}",False,False,False,False,False,False,Ciutat Vella,Sant Francesc,,
98507114,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/3f/ea/1014698395.jpg,W-02PMSG,47,,2500.0,chalet,rent,690.0,False,5,3,Calle del Sagrari,València,Manises,es,39.4901041,-0.4560454,False,https://www.idealista.com/inmueble/98507114/,"Chalet en Manises para corta estancia Chalet amplio para corta estancia. Jardín y piscina privada. Consta de 5 habitaciones y 3 baños, 2 salones, 2 cocinas y 3 porches. Aire acondicionado. Paellera. Chimenea. Todo distribuido en 3 plantas. Plaza de garaje y trastero incluidos en el precio. Se admiten mascotas y la calefacción individual es por Bomba frío /calor.  No dudes en contactar con nosotros, estaremos encantados de atenderte. La finca se encuentra en la urbanización El Collao. Se trata de una urbanización tranquila de chalets en el término municipal de Manises. A tan solo 10 Kilómetros de Valencia y a escasos 100 metros de parada de metro. El aeropuerto está a 3 kilómetros. Parada de metro directa a la playa de la Malvarrosa pasando por el centro de Valencia.",False,good,False,,4.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Centro Ciudad, Manises', 'title': 'Casa independiente en Calle del Sagrari'}",False,False,False,False,False,False,Centro Ciudad,,,
98485878,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/1e/50/1018152115.jpg,W-02PXVR,44,13,1650.0,flat,rent,176.0,True,3,2,Avenida del Primat Reig,València,València,es,39.4790053,-0.3549422,False,https://www.idealista.com/inmueble/98485878/,"Piso amplio en Benimaclet Engel&Volkers presenta en la zona de Benimaclet, muy cerca al estadio de Mestalla esta señorial vivienda que destaca por su amplitud y luminosidad. Está en una planta 13 y cuenta con 176 m2 que están distribuidos en un confortable salón comedor y balcón con orientación sur y vistas despejadas al mar, dispone de 3 habitaciones dobles una de ella en suites, 2 baños completos; la cocina se entrega completamente equipada, es cómoda e independiente, en el comedor se dejan una mesa con sillas, ventanales al ras del suelo, aire acondicionado por conductos y radiadores a gas. La propiedad se entrega sin amueblar. Es una vivienda no apta para estudiantes, se aceptan mascotas. Muy buena comunicación de transporte público hacia las distintas zonas de la ciudad. El edificio dispone de 4 ascensores y conserje. Contiene todas las comodidades necesarias para vivir y desarrollar las actividades en la ciudad. Llámenos para verla, estaremos encantados de atenderle. Parking opcional en la misma finca. La vivienda está ubicada en la mejor zona del barrio de Benimaclet, muy próximo a universidades, playas, centro de la ciudad, al Jardín de Viveros, las universidades, el puerto y las playas, así como al Hospital Clínico y al Estadio de Mestalla. Rodeado de todo tipo de servicios en sus proximidades: restaurantes, cafeterías, tranvía, autobús, y con fácil acceso al transporte público: metro, tranvía y autobús, la V-21 de circunvalación y a la autopista del mediterráneo A-7.",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Benimaclet, València', 'title': 'Piso en Avenida del Primat Reig'}",False,False,False,False,False,False,Benimaclet,Benimaclet,,
98481812,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/79/c2/1018149814.jpg,W-02NUOA,43,5,2300.0,flat,rent,177.0,True,5,3,Calle de Russafa,València,València,es,39.4666259,-0.3749498,False,https://www.idealista.com/inmueble/98481812/,"Amplia vivienda reformada en Ruzafa Amplia vivienda de 177 metros cuadrados, ubicada en una quinta planta del edificio. La vivienda se distribuye en un recibidor que da paso a uno de los dormitorios de gran tamaño y con un ventanal a la calle Ruzafa, nos encontramos también con un aseo de cortesía para dar servicio a invitados. A continuación pasamos al amplio salón comedor con ventanas también a calle ruzafa y la cocina abierta totalmente equipada. El lavadero es independiente de la cocina. En la zona de noche nos encontramos con 4 dormitorios y dos cuartos de baño, uno de ellos en suite. La vivienda cuenta con calefacción de gas y maquinas de aire acondicionado por Split. Además el precio incluye una plaza de aparcamiento en el mismo edificio. Si está interesado en la propiedad no dude en contactarnos. El Ensanche es uno de los barrios más solicitados hoy en día por encontrarse en el centro mismo de la ciudad, por la belleza de muchos de los edificios que en él se encuentran, porque ha sido objeto de importantes proyectos de rehabilitación y por ubicarse en la zona el Mercado de Colón. Encontramos las mejores tiendas y los mejores servicios, incluyendo también colegios. Es una zona perfecta para quien busca clase y estilo.",False,renew,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'Russafa, València', 'title': 'Piso en Calle de Russafa'}",False,False,False,False,False,False,L'Eixample,Russafa,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
98481411,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/da/1d/1018144596.jpg,W-02PVJ9,56,,2000.0,chalet,rent,254.0,False,5,3,Urbanización Mas Camarena,València,Paterna,es,39.556669,-0.4665687,False,https://www.idealista.com/inmueble/98481411/,"Preciosa vivienda para CORTA ESTANCIA ALQUILER POR MESES (no disponible Julio y Agosto). Esta preciosa vivienda cuenta con cinco habitaciones, tres con cama doble y dos con cama individual. Hay 3 baños completos. El salón es amplio y muy luminoso, tiene una chimenea que funciona perfectamente, pero la vivienda también posee calefacción a gas por radiadores. La cocina está equipada con todos los electrodomésticos necesarios para vivir, incluyendo lavavajillas y microondas. Hay armarios empotrados con mucho espacio de almacenaje y muchas ventanas y mucha luz en todo el piso. El residencial tiene piscina y portero. Hay una plaza de garaje cubierta. Si te gusta, no pierdas esta oportunidad. Llámenos para verlo, estaremos encantados de atenderte. En el ressidencial La Arbolera, en Bétera. Es una zona elegante, ya que la totalidad de sus viviendas son de reciente construcción. Tiene cada vez más servicios porque se consolida como una de las mejores áreas de los alrededores Valencia. Tiene supermercado, cafeterías, peluquería, y han empezado las obras de una nueva zona de servicios. Además tiene autobús que comunica con el metro y con el centro de Valencia. Además, tiene un hotel de cuatro estrellas, una gasolinera, y las poblaciones de Bétera y de San Antonio al lado para completar los servicios que en ella no encontramos. En definitiva la convierten en una de las zonas más interesantes para iniciar una nueva vida de calidad, a quince minutos del centro de Valencia y a diez minutos del aeropuerto, diez minutos. Además de la cercanía a colegios internacionales de prestigio.",False,good,False,,8.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Parc Tecnològic, Paterna', 'title': 'Chalet adosado en Urbanización Mas Camarena'}",False,False,False,False,False,False,Parc Tecnològic,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
98472614,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/ed/da/1018137986.jpg,W-02PXBJ,38,4,2050.0,penthouse,rent,84.0,True,1,2,Calle del Pòpul,València,València,es,39.4713982,-0.3774622,False,https://www.idealista.com/inmueble/98472614/,"Ático para corta estancia en el centro ALQUILER DE CORTA ESTANCIA, PERIODO MAXIMO 6 MESES. Este fantástico ático dúplex esta formado por dos plantas, en la primera encontramos la cocina abierta al salón comedor y un cuarto de baño además de dos balcones. En la segunda está ubicada la suite de la vivienda formada por el dormitorio y un amplio cuarto de baño, además podemos acceder a una amplia terraza. El precio de la vivienda se incrementará con el IVA correspondiente e incluye los siguientes conceptos: suministros de agua, luz y wifi, conserjería, lavandería una vez por semana y servicio de limpieza una vez cada quince días. Si está interesado en visitar la vivienda no dude en contactarnos, estaremos encantados de atenderle. Esta vivienda está situada en un edificio histórico totalmente restaurado, ubicado en el corazón de la ciudad, a solo 50 metros del Mercado Central, justo al lado de la emblemática Lonja de la Seda y cerca de todos los puntos de interés. ubicada en Plaza Doctor Collado en el barrio de El Mercat de Ciutat Vella el distrito número 1 de la ciudad de Valencia (España). solía ser una antigua relojería desde 1900 y su espíritu aún sobrevive gracias al reloj de pared más antiguo de la ciudad, que es de gran interés cultural. El ambiente en la plaza es mágico con sus terrazas, músicos y gente paseando. Es una forma única de pasar sus vacaciones en el centro de Valencia. ¡Las imágenes hablan por sí mismas! El distrito limita al norte con La Zaidía, al este con El Pla del Real, al sudeste con Eixample y al sudoeste con Extramurs. Está compuesto por seis barrios: La Seu, La Xerea, El Carmen, El Pilar (antiguamente Velluters), El Mercat y Sant Francesc. Está delimitado por la muralla del siglo XIV, esto es, las calles de Colón, Játiva y Guillem de Castro, la margen derecha del río Turia desde esta calle hasta la calle de la Justicia, la Puerta del Mar y de nuevo, Colón. El barrio de El Mercat además de su alto interés histórico y cultural cuenta con todos los servicios públicos y privados para disfrutar de una agradable vida urbana; comercios, centros de salud, centros educativos, servicios profesionales y administraciones públicas. La conexión por transporte público o privado con el resto de la ciudad, las playas y el aeropuerto es perfecta.",False,good,False,True,24.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'El Mercat, València', 'title': 'Ático en Calle del Pòpul'}",False,False,False,False,False,False,Ciutat Vella,El Mercat,,
98472545,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/0c/34/1013408064.jpg,W-02PXBS,32,1,1650.0,flat,rent,70.0,True,1,2,barrio El Mercat,València,València,es,39.4720982,-0.3763622,False,https://www.idealista.com/inmueble/98472545/,"Estudio para corta estancia en el centro CONSULTAR DISPONIBILIDAD. ALQUILER DE CORTA ESTANCIA, PERIODO MÁXIMO 6 MESES. Este fantástico estudio se alquila completamente amueblado y consta de un espacio abierto en el que contamos con una cocina, salón y dormitorio independiente, cuenta con aire acondicionado por conductos y balcones al exterior. El precio de la vivienda se incrementará con el IVA correspondiente e incluye los siguientes conceptos: suministros de agua, luz y wifi, conserjería, lavandería una vez por semana y servicio de limpieza una vez cada quince días. Si está interesado en visitar la vivienda no dude en contactarnos, estaremos encantados de atenderle. Esta vivienda está situada en un edificio histórico totalmente restaurado, ubicado en el corazón de la ciudad, a solo 50 metros del Mercado Central, justo al lado de la emblemática Lonja de la Seda y cerca de todos los puntos de interés. ubicada en Plaza Doctor Collado en el barrio de El Mercat de Ciutat Vella el distrito número 1 de la ciudad de Valencia (España). solía ser una antigua relojería desde 1900 y su espíritu aún sobrevive gracias al reloj de pared más antiguo de la ciudad, que es de gran interés cultural. El ambiente en la plaza es mágico con sus terrazas, músicos y gente paseando. Es una forma única de pasar sus vacaciones en el centro de Valencia. ¡Las imágenes hablan por sí mismas! El distrito limita al norte con La Zaidía, al este con El Pla del Real, al sudeste con Eixample y al sudoeste con Extramurs. Está compuesto por seis barrios: La Seu, La Xerea, El Carmen, El Pilar (antiguamente Velluters), El Mercat y Sant Francesc. Está delimitado por la muralla del siglo XIV, esto es, las calles de Colón, Játiva y Guillem de Castro, la margen derecha del río Turia desde esta calle hasta la calle de la Justicia, la Puerta del Mar y de nuevo, Colón. El barrio de El Mercat además de su alto interés histórico y cultural cuenta con todos los servicios públicos y privados para disfrutar de una agradable vida urbana; comercios, centros de salud, centros educativos, servicios profesionales y administraciones públicas. La conexión por transporte público o privado con el resto de la ciudad, las playas y el aeropuerto es perfecta.",False,good,False,True,24.0,{'typology': 'flat'},"{'subtitle': 'El Mercat, València', 'title': 'Piso'}",False,False,False,False,False,False,Ciutat Vella,El Mercat,,
