propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace,labels,newDevelopmentFinished
97922847,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/75/02/995111707.jpg,ACA-1289,32,,1400.0,chalet,rent,200.0,False,5,3,Plaza l'estany,València,Alboraya,Port Saplaya,es,,39.5110465,-0.3215052,False,https://www.idealista.com/inmueble/97922847/,"¡INCREIBLE OPORTUNIDAD EN EL CORAZON DE PORT SA PLATJA! Este adosado cuenta con 5 habitaciones por lo que daría posibilidad a la convivencia estival para hasta dos familias. Podrás disfrutar de la comodidad de tener a un paso la playa y de la tranquilidad propia de este emplazamiento de ensueño. Además, cuenta con espacio suficiente para dos plazas de garaje, por lo que el desplazamiento hacia el centro de la capital valenciana es muy sencillo. No dudes en contactar con nosotros para visitar este maravilloso inmueble.",True,good,False,,7.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Port Saplaya, Alboraya', 'title': ""Chalet adosado en Plaza l'estany""}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98365118,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/ea/a3/1009505460.jpg,,35,5,2600.0,flat,rent,200.0,True,5,3,Avenida Jacinto Benavente,València,València,El Pla del Real,es,Mestalla,39.4654983,-0.3612931,False,https://www.idealista.com/inmueble/98365118/,"Templum Real Estate, inmobiliaria especializada en inmuebles de lujo en Valencia, le presenta este magnífico piso de 200 m2, recientemente reformado. El inmueble cuenta con un amplio y luminoso salón, con 5 increíbles habitaciones y 3 baños.",False,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'Mestalla, València', 'title': 'Piso en Avenida Jacinto Benavente'}",False,False,False,False,False,False,,,
98341195,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/42/95/1008691889.jpg,LCGV-155,48,,2700.0,chalet,rent,339.0,False,4,5,Avenida Buganvillas,València,Godella,Campolivar,es,,39.5290054,-0.4254499,False,https://www.idealista.com/inmueble/98341195/,"Lion Capital Group le ofrece este espectacular chalet adosado en Campolivar. La vivienda cuenta con 339 m2 distribuidos de la siguiente manera: - Sótano (111,96 m2), muy bien ventilado, con una amplia sala de juegos y/o para celebraciones. También se puede utilizar como apartamento. Además, se puede independizar de la casa, ya que se accede por puerta con llave. Cuenta con una cocina, un baño amplio con jacuzzi, hidromasaje y gimnasio  -En la primera planta (104,79 m2) se encuentra un luminoso salón comedor, con tres ambientes. Se accede una agradable terraza y al jardín, con una excelente piscina.  En esa misma planta se encuentra la amplia cocina recién reformada con cuarto de limpieza/lavadero independiente y salida al porche. - En la planta de dormitorios (84,20 m2) hay dos habitaciones de 15 m2 con balcón, que comparten un baño completo La habitación principal (25 m2), también con balcón al jardín, tiene baño en suite, un amplio vestidor y otro balcón con vistas al área común.  - Finalmente encontramos una gran buhardilla (38,31 m2) que también puede ser utilizada como habitación principal, zona de estudio, juegos, etc. , con un gran vestidor, baño privado con ducha y una gran terraza-solarium con vistas despejadas ideal para una vida familiar de ensueño. El chalet se encuentra en una urbanización muy tranquila compuesta por 20 viviendas unifamiliares y con muy buen vecindario. Dispone de entrada directa desde la vivienda a las zonas comunes Campolivar es una de las zonas más prestigiosas de Valencia y en un entorno privilegiado, muy espacioso y luminoso.  La vivienda se encuentra a pocos metros de la farmacia, banco y Supercor. A menos de 10 minutos en coche del centro de Valencia y con un servicio público de calidad. Con acceso muy cercano a todo tipo de servicios: hipermercados Consum, Carrefour, restaurantes, así como a la población de Godella.  A 3 minutos de Herón City, Kinépolis, restaurantes, etc. En la zona se encuentran muchos colegios. Entre ellos, los más prestigiosos de Valencia: Cambridge College, Gençana, Edelweiss School, English School Los Olivos, Cumbres, Juan XXIII, Dominicas, EPLA Escuelas Profesionales Luis Amigó, etc.  No dude en visitarlo con nosotros. ¡Estaremos encantados de poder enseñárselo!",True,good,False,,8.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Campolivar, Godella', 'title': 'Chalet adosado en Avenida Buganvillas'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
97544861,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/06/31/982757714.jpg,LCGV-90,18,,3500.0,chalet,rent,505.0,False,4,5,Montealegre,València,L'Eliana,Montealegre,es,,39.5637438,-0.5404706,False,https://www.idealista.com/inmueble/97544861/,"Lion Capital Group le ofrece este magnífico chalet independiente en La Eliana. Este chalet con calidades de lujo de nueva edificación (construido en 2007), cuenta con parcela de 978m2, 505m2 construidos. Previsto con cámara y aislamiento en muros y tejados, con acabados de primera calidad. En la planta baja, encontramos un gran vestíbulo de entrada, con techo hasta la segunda planta y grandes ventanales artísticos de gran luminosidad, escalera de acceso a la primera planta. El salón comedor, que cuenta con ventanas de aluminio, con puerta metálica de aluminio corredera protegida con mallorquinas, con acceso a una amplia terraza cubierta. La cocina totalmente equipada, lavadero de acero inoxidable, con una gran despensa. Un servicio de lavado, con salida de acceso a la parte posterior de la casa, termo instantáneo electrónico de agua caliente, lavadora y congelador auxiliar. También encontramos una habitación en esta planta con armarios empotrados, con baño incorporado y otro baño de cortesía. En la primera planta encontramos una gran terraza con piso de baldosa cerámica. La habitación principal, con un vestidor totalmente equipado con muebles chapados en laminado en color haya. Con baño en suite, dotado con bañera con jacuzzi y cabina de ducha. Dos habitaciones de gran superficie, con gran armariada, piso de parqué sintético con cuartos de baño incorporados. Y por último en el semi-sótano, un gran salón de 72m2 de superficie, con ventanales de luz natural, adecuado para gimnasio o sala de juegos, con departamentos adicionales para almacenaje, bodegas o trasteros. La vivienda se encuentra totalmente amueblada, con aire acondicionado, caliente y frío, con capacidad para toda la vivienda por conductos. El aparcamiento, de fácil maniobra para hasta cuatro vehículos, puerta automatizada con mando a distancia con acceso por la parte posterior de la vivienda. En una de las mejores zonas residenciales de La Eliana, a 11 Km. de Valencia, en la urbanización Monte Alegre. Hay una amplia gama de servicios tales como; centro médico, restaurantes, tiendas, bibliotecas y colegios. Tiene acceso a la autovía Ademuz y el aeropuerto a 4,5 Km. No pierda esta magnífica oportunidad y venga a visitarlo con nosotros, estaremos encantados de poder enseñárselo.",False,good,False,,7.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': ""Montealegre, L'Eliana"", 'title': 'Casa independiente'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]",
98640654,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/7d/1c/1018924032.jpg,60017,21,7,800.0,flat,rent,120.0,True,4,2,Avenida del Primado Reig,València,València,Rascanya,es,Els Orriols,39.4939853,-0.3721237,False,https://www.idealista.com/inmueble/98640654/,"Piso de cuatro habitaciones, salón, baño y aseo, cocina con galería, recibidor y pasillo. La vivienda se alquila sin muebles y con electrodomésticos. Suministros de alta. Dos aparatos de aire acondiciona en salón y dormitorio principal. Armarios empotrados. Edificio con ascensor. Incluye plaza de garaje en el precio al igual que los gastos de comunidad. Buena ubicación y listo para entrar a vivir. Recién pintado.",False,good,False,True,7.0,{'typology': 'flat'},"{'subtitle': 'Els Orriols, València', 'title': 'Piso en Avenida del Primado Reig'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98552888,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/9f/fc/1016156207.jpg,H1939,86,2,1300.0,duplex,rent,237.0,True,3,2,VIRGEN DESAMPARADOS,València,La Pobla de Vallbona,Núcleo Urbano,es,,39.5906476,-0.5471453,False,https://www.idealista.com/inmueble/98552888/,"¿Quieres Vivir en un Ático muy especial?,.. . ¿Quieres tenerlo Todo? , Sin duda esta es la Casa que buscas.. . un precioso ático con muchos metros, amplias terrazas, 2 plazas de garaje y trastero.. . ¡y todo incluido en el precio! .  En una ubicación inmejorable dentro de La Pobla de Vallbona puesto que se sitúa junto al polideportivo de la población y con accesos muy rápidos de entrada y salida por la autovía, encontrándose a escasos 20 minutos de Valencia. Edificio con ascensor construido en el 2007. Calidad y diseño moderno.. . Un acogedor ático para poder disfrutar con tu familia de la comodidad y tranquilidad que estabas buscando. Una vivienda que no te dejará indiferente: espacios amplios, con calidades de primera, gran cocina office con salida a una extraordinaria galería, 3 habitaciones más una sala multiusos en la planta superior con salida a 2 terrazas, un coqueto salón comedor y 2 cuartos de baño completos (uno de ellos en suite). Espacios y Calidades muy estudiadas para el disfrute de tu próximo hogar en alquiler: aire acondicionado con bomba de frío calor por conductos en la planta principal y por split en la planta superior, iluminación general en zonas de paso y baños tipo led de bajo consumo, Jacuzzi en terraza, sistema eléctrico de persianas automatizadas, armarios empotrados en todas las estancias, suelo de parquet de madera de haya, escalera de comunicación entre plantas completamente panelada y además, tendrás dentro del precio de este alquiler se incluyen 2 cómodas plazas de garaje y un trastero. Te ofrecemos en esta publicación absolutamente toda la información necesaria para ver esta oportunidad de alquiler: planos de la vivienda, tour virtual, vídeo. No lo dudes y consúltanos para concertar una visita al ático que, sin duda te enamorará. La información contenida en este anuncio se muestra a título informativo y no es vinculante ni tiene valor contractual, pudiendo contener algún error. Para valorar el contenido del anuncio es conveniente visitar la propiedad con nuestra agencia o ponerse en contacto con uno de nuestros asesores que estarán encantados de poderle informar con todo detalle y acompañarle a visitar esta propiedad o cualquier otra que disponga nuestra agencia y que se adapte a las características que usted está buscando. Servicio internacional: les podemos atender en español, inglés, francés, alemán, italiano y ruso/ucraniano.",True,good,False,True,5.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Núcleo Urbano, La Pobla de Vallbona', 'title': 'Dúplex en VIRGEN DESAMPARADOS'}",True,True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98258122,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/0a/6b/1005776309.jpg,H1925,52,4,1500.0,flat,rent,154.0,True,5,2,Ramón y Cajal,València,València,Extramurs,es,Arrancapins,39.4614889,-0.3807645,False,https://www.idealista.com/inmueble/98258122/,"HELICE Inmobiliaria alquila vivienda recién reformada de 154m2 en el centro de valencia.    El piso ha sido parcialmente reformado, y está amueblado con pocos muebles y cocina equipada.  La zona de noche cuenta con 5 dormitorios (3 individuales y 2 dobles), y 2 baños completos, los dos totalmente reformados. Por último encontramos la cocina independiente totalmente equipada.    Detalles a destacar: armarios empotrados, suelos de parquet, ascensor, electrodomésticos, acceso adaptado a personas con movilidad reducida. Además, la ubicación del piso es perfecta, al lado de la plaza del ayuntamiento, con una parada de bus y metro justo debajo de la finca, y la estación del norte y la estación de ave están a menos de 5 minutos andando las dos. No te pierdas esta oportunidad!   Se pide solvencia económica Alquiler a largo plazo NO SE ACEPTAN ESTUDIANTES NI GRUPOS DE AMIGOS, SOLO FAMILIAS.   Llámanos antes de que vuele!",True,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Arrancapins, València', 'title': 'Piso en Ramón y Cajal'}",True,True,False,False,False,False,,,
97840274,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/de/92/992573342.jpg,H1901,16,2,1200.0,flat,rent,119.0,True,3,2,Calle Juan Llorens,València,València,Extramurs,es,La Petxina,39.4713475,-0.3890616,False,https://www.idealista.com/inmueble/97840274/,"HELICE Inmobiliaria comercializa, en régimen de alquiler, excelente piso en pleno centro de valencia, Juan Llorens! La vivienda cuenta con 119m2 construidos, según catastro, que se distribuyen en el amplio y luminoso salón-comedor con un balcón recayente a la calle, la cocina independiente totalmente equipada, 3 dormitorios y 2 baños. Suelo de terrazo y aire acondicionado en la vivienda. Garaje en la misma finca incluida en el precio! Esta ubicada a escasos pasos del centro ciudad. En la zona encontraras todo tipo de servicios muy consolidada y de las más buscadas por su cercanía al centro ciudad Se alquila completamente amueblado y equipado, alquiler de larga estancia. En el precio se incluye gastos de comunidad e ibi, no incluido suministros. Se requiere un mes de fianza, contrato de trabajo o rentas demostrable. Venga a visitarlo!",True,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'La Petxina, València', 'title': 'Piso en Calle Juan Llorens'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
96875397,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/1b/70/959194708.jpg,RA386,19,5,750.0,flat,rent,65.0,True,2,1,Calle San Vicente Mártir,València,València,Jesús,es,Sant Marcellí,39.44422,-0.38576,False,https://www.idealista.com/inmueble/96875397/,"¡PRECIOSA VIVIENDA AMUEBLADA CON PLAZA DE GARAJE INCLUIDA!  DISPONIBLE PARA EL 1 DE SEPTIEMBRE Bonita vivienda seminueva, esquinera, exterior y muy luminosa con buenos acabados, aire acondicionado frío-calor por conductos, suelo de parquet, ventanales con cristal climalit, persianas automatizadas, toldo, carpintería interior de madera, puerta de seguridad entre otros. Distribuida en salón comedor con amplio ventanal de salida a la terraza, cocina abierta equipada con electrodomésticos, horno, vitrocerámica, campana extractora, microondas, lavadora, lavavajillas y frigorífico, habitación principal con amplio amplio armario empotrado, segunda habitación individual también con armario, y cuarto de baño moderno con bañera y mampara de cristal. Situada en barrio consolidado con todo tipo de servicios y comercios en la zona, cafeterías, restaurantes, supermercados, colegio, farmacia, gimnasio.. . todo lo que necesitas para tu día a día. Tiene muy cercano el espai cultural Rambleta, así como su polideportivo y fantástica zona verde. Disfruta cada día de todas las posibilidades que te ofrece esta vivienda. Ven a visitarla con nosotros y descúbrelo en primera persona. Infórmate sin compromiso y te facilitaremos toda la información que necesites. Pincha en nuestro logo y te llevará a todas las viviendas de las que disponemos tanto en alquiler como en venta actualmente. VISITA NUESTRA WEB: rbconforthouse. com SIGUENOS EN: facebook RBCONFORTHOUSE y twitter RBconforthouse.",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Sant Marcellí, València', 'title': 'Piso en Calle San Vicente Mártir'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98640490,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/a2/8f/1018919791.jpg,,53,4,500.0,flat,rent,81.0,True,3,1,BURJASSOT,València,Godella,Barranquet - El Salvador,es,,39.5148755,-0.4076495,False,https://www.idealista.com/inmueble/98640490/,"Burjassot Llars, te ofrece una novedad, Un excelente piso de alquiler, en Godella, una zona tranquila, cerca de todos los servicios, colegios, universidad Católica, un amplio parque y jardín, zonas de ocio, transporte público, el metro.  La vivienda es un piso en muy buen estado, con la cocina reformada y para estrenar, equipada con electrodomésticos, Consta de tres habitaciones, dos de ellas dobles, amplias y muy soleadas, una sencilla muy bien equipada, baño completo con bañera, reformado, y un salón con salida a un amplio balcón, muy soleado, con aire acondicionado. Una vivienda acogedora, soleada, con buena distribución y equipada para vivir ya.  Muy importante leer todo el anuncio, requisitos indispensables para poder realizar una visita. OJO, IMPORTANTE, LA VIVIENDA REQUIERE UN SEGURO DE IMPAGO. Los Requisitos para el seguro son: Contrato indefinido, Declaración de Renta, Nóminas que pasen el filtro, con una ratio de 35% del sueldo.  Abstenerse todo aquel que no cumpla los requisitos. Se pide documentación antes de visitar la vivienda. LA BURJASSOT LLARS, siempre dispuesta a darte el mejor servicio, personalizado, un trato amble, y con nuestros valores y principios, siempre por delante, Transparencia, Honestidad, y Profesionalidad. Siempre dispuestas a guiarte de la mano en el proceso de la compra, venta, alquiler, etc. del inmoble, Sabemos que es un paso importante, por eso “ LO IMPORTANTE SIEMPRE ERES TÚ” tu decisión final debe ser totalmente satisfactoria para ti. LLAMA, CONSULTA, CONTACTA. CON GUSTO TE ATENDEMOS.",False,good,False,False,6.0,{'typology': 'flat'},"{'subtitle': 'Barranquet - El Salvador, Godella', 'title': 'Piso en BURJASSOT'}",False,False,False,False,False,False,,,
34669663,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/0e/48/1018914591.jpg,1240,14,4,750.0,flat,rent,90.0,True,2,2,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4538453,-0.3726688,False,https://www.idealista.com/inmueble/34669663/,"Piso en Valencia zona En Corts, 85 m. de superficie, 2 habitaciones dobles (1 con vestidor), 2 baños (1 en suite), propiedad Reformada, cocina equipada, orientación este oeste, suelo de gres y parquet, carpintería exterior de pvc.  Extras: aire acondicionado (si, frio/calor con split), ascensor, balcón (1 muy amplio), luminoso, puerta blindada  PRECIO: 750€ AL MES CON COMINIDAD INCLUIDO.",False,good,False,True,8.0,{'typology': 'flat'},"{'subtitle': 'En Corts, València', 'title': 'Piso'}",False,False,False,False,False,False,,,
98639602,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/76/b3/1018895196.jpg,46-76-E31488,21,1,800.0,studio,rent,60.0,True,0,1,Calle de la Llanterna,València,València,Ciutat Vella,es,El Mercat,39.4737383,-0.3804614,False,https://www.idealista.com/inmueble/98639602/,"Te ofrecemos el alquiler de un estudio en una ubicación inmejorable, en pleno centro de la ciudad, al lado de los edificios más emblemáticos de la capital y situado entre la Avda. del Oeste y la Plaza del Ayuntamiento.   A menos de 5 minutos a pie del Mercado Central o de la Plaza de la Reina. Cercano a paradas de bus y metro y a menos de 10 minutos de la estación del Norte. Al lado de las tiendas más conocidas y de las principales avenidas de la ciudad.     Se trata de una vivienda situada en una 1ª planta con ascensor de un edificio del año 1996. Consta de 60 m2 y se distribuye en salón-comedor con split de A/A, cocina office equipada con electrodomésticos (vitrocerámica, horno, nevera, lavadora y campana extractora, ésta última a estrenar). Dispone de 1 habitación doble con armarios empotrados y 1 baño con plato de ducha, con el lavabo, sanitario y suelo recién puesto a estrenar.     Es muy luminosa y tiene muy bien aprovechados los metros construidos.     Si quieres más información y concertar una visita con nuestro equipo comercial... ¡Llámanos sin ningún tipo de compromiso!",False,good,False,True,13.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'El Mercat, València', 'title': 'Estudio en Calle de la Llanterna'}",False,False,False,False,False,False,,,
98639554,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/ee/1f/1018894144.jpg,TA1301,4,,2700.0,chalet,rent,200.0,False,4,3,La Conarda-Montesano,València,Bétera,La Conarda-Montesano,es,,39.5782502,-0.484248,False,https://www.idealista.com/inmueble/98639554/,"Vivienda de nueva construcción en Torre en Conill. Este chalet independiente de 200 metros se distribuye en dos alturas. En planta baja disponemos de una habitación que puede actuar como habitación o despacho, amplio y luminoso salón comedor con cocina americana totalmente equipada, y aseo de cortesía. La vivienda dispone de una agradable y privada terraza con piscina y zona verde. En primera planta disponemos de tres habitaciones dobles una de ellas en suite con vestidor y baño privado, en esta planta también tenemos otro baño que da servicio al resto de las habitaciones. La vivienda cuenta con unas excelentes calidades como suelos porcelanicos de gran tamaño, parquet, aire por conducto, cristales climalit, etc...",False,good,False,,14.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'La Conarda-Montesano, Bétera', 'title': 'Casa independiente'}",False,False,False,False,False,False,,,
98639442,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/b1/99/1018890858.jpg,PIS0193,17,8,800.0,flat,rent,75.0,True,3,2,Calle Peris I Valero,València,Catarroja,,es,,39.4020012,-0.4015943,False,https://www.idealista.com/inmueble/98639442/,"En una ubicación inmejorable y super céntrica encontramos esta amplia y luminosa vivienda compuesta de tres habitaciones y dos cuartos de baño. El piso cuenta con primerísimos materiales constructivos, un ejemplo de ello es el mármol utilizado para todo el suelo de la vivienda. Si buscas espacios amplios y luminosos esta es tu oportunidad. Sus grandes ventanas en cada estancia hace que entre luz natural por toda la casa. También cuenta con aire acondicionado por conducto, perfecto para mantener la vivienda fresca en tiempos de calor. Es una oportunidad única. No dudes en contactarnos para una visita. Se encuentra en una de las zonas más solicitadas de toda la ciudad. Tienes el tan de moda barrio de Ruzafa a menos de dos calles, allí podrás socializar y probar varios de sus excelentes restaurantes. Tienes el nuevo y más grande parque de la ciudad justo al lado de la vivienda, el Parque Central. Allí podrás desconectar, pasear o hacer deporte. Además el centro se encuentra a menos de 10 minutos andando. Es inmejorable. La zona cuenta también con todos los servicios que necesites, supermercados, bancos, tiendas de todo tipo, farmacias y un largo etcétera.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'Catarroja', 'title': 'Piso en Calle Peris I Valero'}",True,False,False,False,False,False,,,
98639398,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/0e/7f/1018889287.jpg,T141740,25,,850.0,flat,rent,65.0,True,1,1,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4849038,-0.3266523,False,https://www.idealista.com/inmueble/98639398/,"Apartamento en complejo con piscina, a escasos metros de la playa disponible en alquiler de septiembre a junio. Incluye garaje y trastero.  Apartamento de una habitación, completamente equipado, con cocina office y gran terraza.  Superficies 65 m2 distribuidos en amplio salón comedor con cocina office y salida a terraza, habitación doble con buena armariada y baño completo con bañera. Vistas a piscina y zonas comunes. Dispone de cama matrimonio y cama supletoria en dormitorio y sofá cama, lavavajillas, aire acondicionado frio y calor por conductos, suelo de parquet y paredes lisas. Consultar precio en función del mes que se quiere alquilar. Zona con todos los servicios y excelente comunicación, a tan solo 15 minutos en coche al centro histórico de la ciudad y linea nº 31 de autobús EMT a pocos metros de la puerta del complejo. Supermercados Consum y Mercadona a tan solo 5 minutos a pie, gimnasio suma con piscina, spa y paddel, farmacia, centro de salud y a 50 metros el paseo marítimo con terrazas, conocidos restaurantes y la playa.",False,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'La Patacona, Alboraya', 'title': ""Piso en Paseo Serra d 'Espadá""}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98638954,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/a7/f8/1010729811.jpg,22-7-1013,20,bj,600.0,flat,rent,67.0,True,3,1,Zona Metro,València,Alboraya,Zona Metro,es,,39.5019808,-0.3547983,False,https://www.idealista.com/inmueble/98638954/,"Vivienda en Planta Baja, con acceso a cota ""0"", de unos 60m2 útiles (67m2 construidos, según catastro), con unos 12m2 de terraza, con reforma integral de hace unos 10 años, 3 habitaciones, 1 baño, cocina, salón-comedor. Cocina y baño cambiados con muy buenos materiales, paredes alisadas, instalaciones renovadas (electricidad y fontanería), 2 armarios empotrados (en habitación principal y una de las pequeñas), carpintería interior lacada blanca. Ubicada en zona con todos los servicios, transportes y comercios a mano (metro a 50m, nuevo Consum, tiendas de todo tipo, ambulatorio, etc.. . ). ALQUILER VACÍO. GASTOS DE COMUNIDAD INCLUIDOS. Ref: 10-3-1013.",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Zona Metro, Alboraya', 'title': 'Piso'}",False,False,False,False,False,False,,,
98638585,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/b0/bb/1018866166.jpg,,82,,7000.0,chalet,rent,390.0,False,5,5,Los Monasterios - El Picayo - Urbanizaciones,València,Sagunto/Sagunt,Los Monasterios - El Picayo - Urbanizaciones,es,,39.6377559,-0.3364543,False,https://www.idealista.com/obra-nueva/98638585/,"Hecha de la misma materia que los sueños Increíble casa de diseño a estrenar Chalet en Los Monasterios Imagina algo grandioso. Ahora multiplícalo por dos y eleva el resultado a la enésima potencia. Et voilà, esa soy yo. Con casi 400 metros cuadrados de pura exclusividad, déjame decirte que estoy hecha de la misma materia que los sueños, tus sueños. Soy una increíble casa de diseño ubicada en una de las mejores urbanizaciones de Valencia. Cada una de mis estancias te enamorará un poco más. Aquí todo es luz y un halo de elegancia involuntaria flota en el aire de forma permanente. No soy para todo el mundo, soy para ti.  Cuento con cuatro habitaciones con sus correspondientes baños y además tengo un apartamento independiente en la zona de la piscina perfecto para acoger a tus visitas o para ser tu refugio cuando necesites desconexión. Todos mis espacios son amplios y abiertos, dando lugar a una iluminación natural, acogedora y adictiva que combina a la perfección con el suelo de madera natural. ¿Has visto mi cocina? Está deseando ser el escenario en el que te tomarás el café cada mañana.  Mi fachada está ventilada para mantener la temperatura de la casa en cualquier época del año, también cuento con un amplio garaje en el que dejar el coche al volver del trabajo y comenzar a disfrutar de tu paraíso particular, tu casa. Dispongo de armarios empotrados en todas las habitaciones y en diferentes zonas de la casa, así como de varias terrazas, jardín y zona de lavadero. También cristales de seguridad, suelo radiante, sistema de aerotermia y domótica, para luces y stores. Por si todo esto fuese poco, también dispongo de preinstalación para placas solares.  Me encuentro en Los Monasterios, una exclusiva zona residencial a solo 20 minutos del centro de la ciudad, rodeada de un entorno natural único y muy próxima a los mejores colegios internacionales, gimnasios, zonas de ocio y restauración y toda clase de servicios. Nos espera un futuro prometedor, si tú quieres. Ya tienes mi número, llámame cuando quieras.",False,newdevelopment,True,,18.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Los Monasterios - El Picayo - Urbanizaciones, Sagunto/Sagunt', 'title': 'Casa independiente'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]",True
