propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,district,neighborhood,labels,newDevelopmentFinished
97921971,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/9b/cf/995065620.jpg,AV2206032,19,bj,650.0,flat,rent,60.0,True,2,1,Canet d'En Berenguer,València,Canet d'En Berenguer,es,39.6781771,-0.2062913,False,https://www.idealista.com/inmueble/97921971/,"Piso en alquiler larga estancia en la playa de Canet Aproperties le presenta este piso de 60 m² en la Playa de Canet. Nos encontramos con este amplio bajo de 2 habitaciones amplias y un baño, con cocina comedor con salida a una fabulosa terraza. Plaza de garaje incluida en el precio. Se alquila para larga temporada de octubre a mayo. EL apartamento se encuentra muy cerca de la playa y está rodeado de todos los servicios como farmacia, supermercados, restaurantes y centro médico. Si está interesado en realizar una visita, póngase en contacto con nosotros. Estaremos encantados de atenderle.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",11.0,{'typology': 'flat'},"{'subtitle': ""Canet d'En Berenguer"", 'title': 'Piso'}",False,False,False,False,False,,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
97910174,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/28/b9/994694133.jpg,AV2206025,19,,840.0,chalet,rent,52.0,False,2,1,San Antonio de Benagéber,València,San Antonio de Benagéber,es,39.5731273,-0.5045298,False,https://www.idealista.com/inmueble/97910174/,"Chalet en alquiler de madera con piscina en Montesano Se alquila chalet de madera con piscina, la vivienda tiene 480 m² de parcela, en ella encontramos una parcela con jardín, zonas de terraza y una preciosa piscina de 8 x 4, y muy bien ubicada en la parcela, se encuentra la vivienda de madera de 52 m². En la vivienda encontramos 2 habitaciones y un baño, una cocina completa con todos los electrodomésticos. La vivienda se encuentra amueblada, preparada para entrar a vivir. Se alquila de larga estancia a partir de septiembre. Está ubicada en una de las mejores zonas de Valencia. Urb. Montesano, frente a Eliana: naturaleza, tranquilidad, Consum, Carrefour, Centro Comercial, a 1 min de la autovía a Llíria y a 5 min de la AP7, transporte público bus a Valencia en la autovía y metro en Eliana, dispone de todos los servicios a mano. No pierda esta oportunidad si cree que esta es su vivienda ideal para vivir todo el año y contacta con nosotros para hacer una visita.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",16.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'San Antonio de Benagéber', 'title': 'Casa independiente'}",False,False,False,False,False,,,,
97909692,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/00/81/994677318.jpg,,28,5,950.0,flat,rent,115.0,True,4,1,barrio El Cabanyal-El Canyamelar,València,València,es,39.4762931,-0.3326771,False,https://www.idealista.com/inmueble/97909692/,"¡SOLO ESTUDIANTES! ¡LLAVE DE HOGAR ofrece EN EXCLUSIVA una vivienda a 5 MINUTOS DE LA PLAYA y a 5 MINUTOS DE LAS UNIVERSIDADES! Y VACACIONAL POR QUINCENAS EN JULIO Y AGOSTO (1.200€) Reforma Integral, 4 habitaciones completamente amuebladas con camas, armarios y mesa de estudio, 1 baño amplio con plato de ducha espacioso, cocina equipada con todos los electrodomésticos, horno, microondas, 2 neveras vitrocerámica, extractor, zona de lavado equipada con lavadora y despensa con todo el menaje necesario para una estancia confortable. Salón comedor con sofá amplio, mesa de comedor, mesita en el tresillo, amplio mueble de comedor, mueble auxiliar, tv y aire acondicionado en el salón. La vivienda es completamente exterior, con amplios ventanales y buenas vistas a parque de nueva construcción muy concurrido y a un polideportivo muy activo todo el año. La zona dispone de numerosos comercios y tiendas de alimentación así como de todo tipo de transportes como bus EMT, metro, Tranvía, cercanías, hospitales, centro de salud y una amplia diversidad de locales de ocio centrada en la diversión de los estudiantes y una gran variedad gastronómica. La zona está muy consolidada para estudiantes y turistas por su proximidad a la playa de la Malvarrosa y al barrio del Cabañal, una de las zonas de referencia de la ciudad y uno de los barrios marineros más importantes de Valencia. Desde el siglo XIX ha ido alzándose como referente cultural y social, debido a su fuerte carácter representativo. Hasta el año 1897 la zona fue conocida como Pueblo Nuevo del Mar, pero a partir de esta fecha cambió de dominación para llamarse como se llama hoy en día. Está junto al puerto de la ciudad y cercano a las conocidas playas de “La Patacona” y ""La Malvarrosa"" LLAVE DE HOGAR INMUEBLES, Cerca de ti ¡PREGÚNTANOS POR TU FINANCIACIÓN! ¡SÍGUENOS EN REDES SOCIALES! @llavedehogar.",False,good,False,True,,8.0,{'typology': 'flat'},"{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Piso'}",False,False,False,False,False,Poblats Marítims,El Cabanyal-El Canyamelar,,
97886162,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/b9/18/993925297.jpg,2988,15,2,550.0,flat,rent,97.0,True,3,2,Pueblo de Cullera,València,Cullera,es,39.1633165,-0.2592087,False,https://www.idealista.com/inmueble/97886162/,"Piso en centro de Cullera, sin amueblar, consta de 3 habitaciones, una simple, una doble y la doble principal con baño completo con bañera, además de un aseo totalmente reformado con ducha. Cuenta con un amplio comedor con vistas despejadas al rio Júcar y cocina equipada con electrodomésticos prácticamente nuevos primeras marcas. Dispone de un aparato de aire acondicionado en una de las habitaciones. Zona bien comunicada, muy cerca de la parada de autobús. Para mayor comodidad, la vivienda se encuentra cerca de un centro de salud, de un colegio, de supermercados, comercios, y de todos los servicios principales, bancos, cafeterías y restaurantes. - “ Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo no y contractual. ”.",False,good,False,True,,6.0,{'typology': 'flat'},"{'subtitle': 'Pueblo de Cullera, Cullera', 'title': 'Piso'}",False,False,False,False,False,Pueblo de Cullera,,,
97876574,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/c0/c4/993609891.jpg,RP176202299880,12,1,890.0,flat,rent,62.0,True,2,1,barrio El Botànic,València,València,es,39.4750966,-0.3844802,False,https://www.idealista.com/inmueble/97876574/,"- DISPONIBLE DESDE JULIO - En Redpiso Torres de Quart tenemos el agrado de presentarte este encantador piso esquinero ubicado en el emblemático barrio del Botánico. Se trata de una 1ª planta, en finca con ascensor de 62 m2, recientemente reformado, con muy buenas calidades y a estrenar. El inmueble se compone de dos habitaciones, una doble grande con ventana a la calle y otra individual con balcón a la calle, cocina américa abierta al salón-comedor con salida a pequeño balcón y baño completo con plato de ducha. La vivienda cuenta con techos altos, suelos de parqué y amplios ventanal que permiten una óptima ventilación y entrada de luz natural. Además cuenta con aire acondicionado frio/calor por conductos en toda la vivienda y cerramientos con doble vidrio. El inmueble se alquila totalmente equipado y amueblado. Ubicada en una calle con optima conectividad al transporte público, restaurantes, bares y otros servicios. A tan solo 2 minutos andando a las Torres de Quart y 3 minutos al Jardín Botánico ¡Se trata de una oportunidad que no puede perder! ¡LLAMA Y COORDINA TU VISITA!",False,good,False,True,,14.0,{'typology': 'flat'},"{'subtitle': 'El Botànic, València', 'title': 'Piso'}",False,False,False,False,False,Extramurs,El Botànic,,
97827625,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/1a/c0/991911959.jpg,PIS0092,15,bj,2000.0,flat,rent,110.0,True,2,1,barrio Sant Francesc,València,València,es,39.4709733,-0.3771595,False,https://www.idealista.com/inmueble/97827625/,"Cival Inmobiliaria presenta este fantástico ático en el centro de Valencia.   Bonito ático situada en la Plaza de Rodrigo Botet junto al hotel Excelsior y Only you antes hotel Astoria. Justo detrás de la plaza del ayuntamiento. Totalmente equipado con smart Tv 55"" cafetera agua con osmosis inversa, plancha microondas etc. Muy luminoso situado en el mismo centro de la ciudad y en una de las plazas con mas encanto de Valencia. Consta de 2 cuartos de baño uno integrado en la misma habitación de matrimonio otro baño y salon comedor con cocina office e isla. Totalmente reformado y con muy buenos acabados. Muy luminoso ya que consta de 9 ventanales que dan a tres calles. También tiene dos aparatos de aire acondicionado de frio y calor. Restaurantes supermercados, bancos lo tienes todo a paso de calle. situación inmejorable.    NO PIERDAS ESTA OPORTUNIDAD! CONTÁCTENOS Y PROGRAMAMOS UNA VISITA!",False,good,False,False,,18.0,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso'}",False,False,False,False,False,Ciutat Vella,Sant Francesc,,
97779226,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/fd/46/990121167.jpg,CAZ037,15,,2500.0,chalet,rent,171.0,False,3,3,Nueva Santa Barbara,València,Godella,es,39.544355,-0.4262972,False,https://www.idealista.com/inmueble/97779226/,"Vivienda construida en 2016, la cual dispone de una parcela de 490 metros cuadrados y 171 metros construidos en dos plantas.   En la primera planta encontramos la habitación principal con vestidor y baño completo en suite, luminoso salón comedor, cocina independiente con acceso directo a la terraza y a la piscina privada. También hay un aseo de cortesía.  En la segunda planta encontramos dos habitaciones dobles con armarios empotrados, ambas con terraza propia y un baño completo.   La plaza de garaje y los gastos de gastos de comunidad.  No dudes en venir a visitarnos!  Nos encontramos en Passeig Penyal D'Ifach en el retiro. Paterna.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",15.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Nueva Santa Barbara, Godella', 'title': 'Casa independiente'}",False,False,False,False,False,Nueva Santa Barbara,,,
97776282,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/51/f5/990130876.jpg,3526,56,,2200.0,chalet,rent,330.0,False,5,3,Montepilar,València,L'Eliana,es,39.5580233,-0.5348045,False,https://www.idealista.com/inmueble/97776282/,"NOVA CAÑADA Inmobiliaria le ofrece este estupendo chalet independiente y amueblado, para alquiler de larga duración, mínimo un año. La construcción ubicada en La Eliana, en la zona La Pinaeta del Cid, muy próxima a la parada del Metro Montesol, en una parcela de 1.240 m2, cuenta con 330 m2 construidos, de los cuales, 270 m2 son de vivienda, totalmente climatizada con calefacción central a gasóleo y Split de aire acondicionado (frío/calor). En la planta baja, encontramos un recibidor, salón comedor con chimenea, cocina completamente equipada y lavadero. Separado por una puerta, accedemos a la zona de descanso, con 4 habitaciones dobles y 2 cuartos de baño; uno de ellos en suite. En la planta superior, podemos disfrutar de otro amplio salón, también con chimenea, y una gran habitación con vestidor, gimnasio y cuarto de baño en suite. La vivienda dispone de garaje cerrado con 2 puertas motorizadas, para 2 vehículos, con acceso a ras de suelo, y acceso directo a la casa. Así como un pequeño taller y sala de máquinas. En el exterior, se cuenta con una gran piscina de gresite, con depuradora, 2 baños, un paellero y una encantadora terraza, además de un enorme jardín consolidado. En NOVA CAÑADA estamos a su disposición para cualquier consulta.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': ""Montepilar, L'Eliana"", 'title': 'Casa independiente'}",False,False,False,False,False,Montepilar,,"[{'name': 'villaType', 'text': 'Villa'}]",
97764004,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/5d/ec/989677588.jpg,020296,11,en,700.0,flat,rent,99.0,True,3,2,Catarroja,València,Catarroja,es,39.4065011,-0.3996314,False,https://www.idealista.com/inmueble/97764004/,"Altura piso entresuelo, piso superficie total 99 m², superficie útil 90 m², hab. individuales: 2, habitaciones dobles: 1, 2 baños, antigüedad entre 10 y 20 años, armarios empotrados, ascensor, carpintería exterior (aluminio), carpintería interior (aluminio), cocina (cocina equipada), comedor, estado conservación: buen estado, parking, gastos de comunidad: entre 60 y 80€, lavadero, amueblado (con muebles), orientación sur, puerta blind. , soleado, terraza, suelos: terrazo, vidrios dobles (climalit), exterior, NO se aceptan mascotas, patio.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7.0,{'typology': 'flat'},"{'subtitle': 'Catarroja', 'title': 'Piso'}",False,False,False,False,False,,,,
97755803,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/10/f2/989437085.jpg,PIS_814,17,3,1300.0,flat,rent,114.0,True,4,2,barrio Ciutat Jardí,València,València,es,39.4717608,-0.3449313,False,https://www.idealista.com/inmueble/97755803/,"! Excelente oportunidad para estudiantes. ! Estupendo piso completamente Amueblado en alquiler, con una superficie construida de 114m² distribuidos en cuatro habitaciones, dos cuartos de baño completos, cocina y un amplio comedor con terraza. Las habitaciones son muy luminosas y cuentan con un mobiliario totalmente nuevo y funcional (armario empotrado, estantería y mesa amplia con sillón de piel. El comedor dispone de todas las comodidades incluyendo Smart TV de 50 pulgadas. y todo tipo de accesorios a estrenar. La cocina está completamente equipada con electrodomésticos (lavadora, frigorífico, microondas con grill, etc. ) Cuenta con suelos de parquet en toda la vivienda, aire acondicionado y calefacción eléctrica. ). Su ubicación un tercero con ascensor, exterior, muy soleado y tranquilo muy cercano a las universidades en Calle Explorador Andrés (zona Manuel Candela – Av. Blasco Ibáñez) a menos de 10 minutos de las Universidades (Campus de Tarongers y Universidad Politécnica). Muy bien comunicado, con fácil acceso al transporte público, a escasos metros de las principales líneas de bus y de la estación de Metro Amistad-Casa de Salud, próximo también a la estación de tren del Cabañal con amplias áreas peatonales y al alcance de todo tipo de servicios como supermercados, farmacias, centros de salud, gimnasios, oficinas de correos, bancos, restaurantes y a tres Km de la playa etc. El precio incluye los gastos de comunidad y se requiere únicamente un mes de fianza. Existe opción de plaza de garaje. Está disponible a partir del 1 de agosto. Sin duda una gran oportunidad por ubicación, estado y precio, pídenos visita y ven a verlo con HABITALE, te gustará. Disponemos de asesoramiento financiero gratuito, infórmese. Éste anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.",False,good,False,True,,11.0,{'typology': 'flat'},"{'subtitle': 'Ciutat Jardí, València', 'title': 'Piso'}",False,False,False,False,False,Algirós,Ciutat Jardí,,
97722643,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/9f/4d/988311235.jpg,RFRF0314YZ,23,1,550.0,flat,rent,55.0,True,1,1,Rafelbunyol,València,Rafelbunyol,es,39.5894192,-0.3424185,False,https://www.idealista.com/inmueble/97722643/,"Nueva obra a estrenar en zona residencial.  Dispone de 1 habitación, salón -comedor, 1 baño, cocina Office y balcón con acceso del salón y de la habitación.  Cuánta con suelo de mármol, puertas de madera, videoportero, cocina amueblada (tiene horno/microonda, la placa), puerta blindada. En el complejo hay piscina comunitaria y garaje.  Se alquilan SIN muebles.  Situado en primera planta con ascensor.  Ubicado en zona con muchos árboles y zona tranquila. Se encuentra todos tipos de servicios: supermercados, farmacias, tiendas, bares, parques.  Muy bien comunicado por el medio transporte: metro 10 minutos de la vivienda.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10.0,{'typology': 'flat'},"{'subtitle': 'Rafelbunyol', 'title': 'Piso'}",False,False,False,False,False,,,,
97601471,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/99/1f/984448470.jpg,CVCM0311YZ,21,4,1800.0,penthouse,rent,64.0,True,1,1,barrio El Carme,València,València,es,39.4784165,-0.3763119,False,https://www.idealista.com/inmueble/97601471/,"Maravilloso apartamento reformado en el corazón histórico de Valencia.   Dispone de 1 habitación amplia, salón-comedor con acceso la tarraza de 30 m2 amueblada y con la vista despejada y panorámica, cocina office completamente equipada, 1 baño con la ducha, vestidor.  Cuenta con carpintería interior de madera, ventanas madera/climalit, aire acondicionado con bamba frio/calor, techos altos, mucha luz y acabados de buena calidad.  Situado en 4ª planta con ascensor.  Ubicado junto a unos pasos de Mercado Central, a 5 a minutos al Micalet y el Catedral de Valencia, Plaza de la Virgen y la Plaza de la Reina, 10 minutos al Museo Nacional de Cerámica y Artes, 10 minutos al Ayuntamiento y la Estación del tren Norte y la Plaza de Toros.  Zona con un gran y contrastado potencial de revalorización, así como de interés sociocultural. Rodeado de galerías de arte, terrazas, filmotecas, teatros, gimnasios, tiendas gourmet, terrazas donde tomar un aperitivo y los restaurantes más conocidos y visitados de la ciudad. A 5 minutos andando tienes la parada del tranvía que te deja en 15 minutos en la Playa Malvarrosa.   Muy bien comunicada por media transporte: metro, autobuses y a 3 minutos del apartamento se encuentra el parking público.    Se alquilan como para estancia corta así y la estancia mas larga.  Agosto - 1 800 euros   Septiembre 1500 euros   A partir de Octubre 2022 hasta Mayo 2023 - 1 300 euros por el mes.  Fianza de 1 mes.      Para saber más sobre ese inmobiliario, conecta con nosotros.",True,good,False,True,,28.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'El Carme, València', 'title': 'Ático'}",False,False,False,False,False,Ciutat Vella,El Carme,,
94710951,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/ed/e9/984184887.jpg,B713,50,2,680.0,chalet,rent,120.0,False,3,2,Pedralba,València,Pedralba,es,39.6032451,-0.7234312,False,https://www.idealista.com/inmueble/94710951/,"Percent servicios inmobiliarios pone a tu disposición esta vivienda en alquiler.     la vivienda se alquile semi amueblada y equipada con todos los electrodomésticos. Cuando entramos nos encontramos un amplio salón comedor, una cocina con reforma integral, un baño completo con ducha y dos habitaciones individuales, en el piso de arriba encontramos un baño completo con ducha, una zona de descanso con vistas con acceso a una tercera planta donde encontramos una amplia terraza y una habitación doble. Desde la entrada podemos acceder a otra terraza que podremos adornar a nuestro gusto.   a unos 3 minutos encuentras el río con zona de baño, genial para escaparte en verano.     vivienda alquiler de larga duración.       no pierdas esta oportunidad de vivir en un lugar tranquilo a un precio inmejorable.",False,good,False,,,6.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Pedralba', 'title': 'Chalet adosado'}",False,False,False,False,False,,,,
97058027,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/10/11/991865744.jpg,YT111223AM,22,1,1100.0,flat,rent,90.0,True,3,2,barrio Albors,València,València,es,39.4667407,-0.3528462,False,https://www.idealista.com/inmueble/97058027/,"Disponible una vivienda totalmente reformada, ubicada en una de las zonas más buscadas de valencia, cerca de todo tipo de servicios, supermercados, bancos, restaurantes, bares, colegios, hospitales y centros de salud, a escasos metros de la universidad de valencia y del metro y el tranvía y todas las paradas de autobuses necesarias.     El apartamento es amplio y luminoso se distribuye en:     3 habitaciones completamente amuebladas   2 baños completos   Un salón-comedor totalmente equipado   Dos TERRAZAS, donde una de ellas puedes tomar el sol durante todo el verano!   La vivienda se encuentra disponible a partir del 1 de julio.     Se acepta mascotas   Se pide un mes de fianza     Te esperamos no dudes en contactarnos para saber más sobre este inmueble!",False,good,False,False,,12.0,{'typology': 'flat'},"{'subtitle': 'Albors, València', 'title': 'Piso'}",False,False,False,False,False,Camins al Grau,Albors,,
96918816,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/b4/46/969126485.jpg,YU8756KP,2,1,1400.0,flat,rent,70.0,True,2,2,barrio El Cabanyal-El Canyamelar,València,València,es,39.4692302,-0.3258118,False,https://www.idealista.com/inmueble/96918816/,"Se alquila por tiempo temporal piso de 2 habitaciones con balcón, totalmente reformado y a 150 metros del mar.  Tiene una cocina totalmente equipada, un luminoso y soleado salón que cuenta con un cómodo y gran sofá-cama, posee 2 amplios baños. Cuenta con una terraza soleada y con algo de vistas al mar desde donde podremos relajarnos al sol; y además a la entrada hay una gran terraza comunitaria.  En esta zona olvidarás por un momento que te encuentras en Valencia. Camina por tanto sin prisa, practicando el slow-tourism, que te permitirá observar no sólo las fachadas sino también la curiosa gente del Cabañal, tradicional y alternativa al mismo tiempo.  El Cabanyal, es un barrio muy peculiar y con mucho encanto, es un antiguo barrio marinero que se encuentra a junto al mar, la playa y el nuevo puerto deportivo y de ocio. Consta de todos los servicios que ofrece una gran ciudad, medios de transporte, negocios de todo tipo, mercado municipal del Cabanyal, colegios, y mucha oferta gastronómica y de ocio.       Para tener mas información no dudes en contactarnos.",False,good,False,False,,20.0,{'typology': 'flat'},"{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Piso'}",True,False,False,False,False,Poblats Marítims,El Cabanyal-El Canyamelar,,
96604030,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/eb/ed/951354408.jpg,B792,36,5,1300.0,duplex,rent,103.0,False,3,2,Picassent,València,Picassent,es,39.3672453,-0.4567868,False,https://www.idealista.com/inmueble/96604030/,"Percent alquila marvilloso ático duplex en picassent, zona polideportivo.    piso inferior: cocina office, baño completo con ducha, comedor amplio con terraza de 65m2. Piso su perior con 3 habitaciones dobles con armarios empotrados, baño completo, terraza de 15m2.  todo amueblado y con electrodomésticos, plaza de garaje y trastero incluidos en el precio. Finca tranquila, 5º con ascensor.    zona con supermercados, colegios, poliportivo, salida a valencia por carretera.  gran oportunidad, para entrar a vivir.    se piden 2 meses de fianza.  se piden nominas, se pasará seguro de impagos.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",13.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Picassent', 'title': 'Dúplex'}",False,False,False,False,False,,,,
87139743,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/97/8a/712643772.jpg,,34,1,375.0,flat,rent,70.0,True,2,1,"Calle CLOT DE LA MOTA, 7",València,Gandia,es,38.9963315,-0.1610726,True,https://www.idealista.com/inmueble/87139743/,"2 Dormitorios - ALQUILER ESTUDIANTES - Muy cerca Universidad de Gandía Apartamento de 2 dormitorios, cocina independiente amueblada, amplio salón comedor con terraza con vistas a la piscina. Se alquila amueblado tal cual está.",False,good,False,True,,5.0,{'typology': 'flat'},"{'subtitle': 'Playa de Gandia, Gandia', 'title': 'Piso en Calle CLOT DE LA MOTA, 7'}",False,False,False,False,False,Playa de Gandia,,,
97985041,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/ed/f8/997153356.jpg,,12,1,1000.0,flat,rent,110.0,True,4,2,angel guimerá,València,València,es,39.4707036,-0.3855282,False,https://www.idealista.com/inmueble/97985041/,"Disponemos de una vivienda en Angel Guimerá, en zona muy céntrica de Valencia, muy bien comunicada, transporte público, colegios, polideportivos, a un paso de la zona centro de Valencia. La vivienda está amueblada en un primer piso y consta de 4 habitaciones, dos baños, salón comedor y cocina totalmente equipada, dispone de aire acondicionado y armarios empotrados. Gastos de IBI y comunidad incluidos en el precio. No admite mascotas.",False,good,False,True,,9.0,{'typology': 'flat'},"{'subtitle': 'Arrancapins, València', 'title': 'Piso en angel guimerá'}",False,False,False,False,False,Extramurs,Arrancapins,,
97970522,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/b8/4c/996680207.jpg,2049,33,,2100.0,chalet,rent,310.0,False,4,3,Los Pinares-La Masía,València,Bétera,es,39.6134148,-0.4653116,False,https://www.idealista.com/inmueble/97970522/,"Precioso chalet individual en Urbanización La Masía de Bétera, a tan sólo 2 kms del centro de la población.  Vivienda en dos plantas con piscina y parcela de 1.200 m2. Planta Baja: Recibidor, salón-comedor con chimenea, cocina con isla, despensa y pequeño trastero, baño con ducha, 2 dormitorios (uno el principal con baño completo y grandes armarios). Planta Superior: 2 amplios dormitorios con una gran terraza cada uno y un baño completo. Parcela: gran porche delantero, terraza trasera de la cocina, garaje cubierto para 3 o 4 coches, paellero, cuarto cerrado de trabajos y lavadero, etc. La vivienda está en muy buenas condiciones, muy bien cuidada y recién pintada, tiene calefacción en toda la casa de gasoil, aire acondicionado en salón, armarios por toda la casa muy amplios, y se alquila sin amueblar.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Los Pinares-La Masía, Bétera', 'title': 'Casa independiente'}",False,False,False,False,False,Los Pinares-La Masía,,,
97962979,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/2b/eb/996411992.jpg,,12,2,700.0,flat,rent,95.0,False,3,2,Zona Pueblo,València,L'Eliana,es,39.5653872,-0.5281548,False,https://www.idealista.com/inmueble/97962979/,"Infinity Home pone en alquiler piso en la poblacion de la L´Eliana, en pleno centro, rodeado de todos los servicios y restauracion, todo en dos minutos caminando. Vivienda de tres habitaciones, baño con plato de ducha en suite principal con armario empotrado, mas baño completo de servicio en pasillo, dos habitaciones con armarios empotrados, cocina con galeria y salon comedor. Climalit, suelos de terrazo, osmosis, videoportero. piso tranquilo que a la par bien comunicado. Se solicitaran por peticion de los propietarios, dos meses de fianza mas documentacion para seguro de impago. Para mas informacion no dude en contactarnos¡.",False,good,False,True,,7.0,{'typology': 'flat'},"{'subtitle': ""Zona Pueblo, L'Eliana"", 'title': 'Piso'}",False,False,False,False,False,Zona Pueblo,,,
97877791,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/01/a3/993646138.jpg,587,23,4,750.0,flat,rent,62.0,True,1,1,barrio Malilla,València,València,es,39.4480506,-0.3783891,False,https://www.idealista.com/inmueble/97877791/,"50casas. com les presenta este magnífico estudio en la zona de Malilla, con 62m2 distribuidos en salón-comedor con cocina americana, totalmente equipada con todos los electrodomésticos, una amplia habitación con armario empotrado con acceso a balcón, y un cuarto de baño con ducha de hidromasaje. Dispone de aire/acondicionado frío/calor por conductos. Plaza de parking incluida en el precio. Situado en una zona con todos los servicios y comercios. A cinco minutos de la Nueva Fe y Boulevard Sur. Serios profesionales le ayudamos a encontrar su vivienda.  50casas. com.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{'typology': 'flat'},"{'subtitle': 'Malilla, València', 'title': 'Piso'}",False,False,False,False,False,Quatre Carreres,Malilla,,
96257177,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/1e/36/941886517.jpg,524,23,4,750.0,flat,rent,62.0,False,1,1,barrio Malilla,València,València,es,39.44785,-0.37899,False,https://www.idealista.com/inmueble/96257177/,"50casas. com les presenta este magnífico estudio en la zona de Malilla, con 58m2 distribuidos en salón-comedor con cocina americana, totalmente equipada con todos los electrodomésticos, una amplia habitación con armario empotrado y un balcón, y un cuarto de baño con ducha de hidromasaje. Situado en una zona con todos los servicios y comercios. A cinco minutos de la Nueva Fe y Boulevard Sur. Serios profesionales le ayudamos a encontrar su vivienda. 50casas. com Encuentra más en.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{'typology': 'flat'},"{'subtitle': 'Malilla, València', 'title': 'Piso'}",False,False,False,False,False,Quatre Carreres,Malilla,,
